id,question,answer,due_date,num,active
669,What is the Hindi of beat ___,हरा,2020-10-01 17:50:28.505849,0,False
670,What is the Hindi of lie ___,झूठ,2020-10-01 17:50:28.505849,0,False
671,What is the Hindi of fight ___,लड़ाई,2020-10-01 17:50:28.505849,0,False
672,What is the Hindi of value ___,मूल्य,2020-10-01 17:50:28.505849,0,False
673,What is the Hindi of industry ___,उद्योग,2020-10-01 17:50:28.505849,0,False
674,What is the Hindi of consonant ___,व्यंजन,2020-10-01 17:50:28.505849,0,False
675,What is the Hindi of dictionary ___,शब्दकोश,2020-10-01 17:50:28.505849,0,False
676,What is the Hindi of temperature ___,तापमान,2020-10-01 17:50:28.505849,0,False
677,What is the Hindi of milk ___,दूध,2020-10-01 17:50:28.505849,0,False
678,What is the Hindi of speed ___,गति,2020-10-01 17:50:28.505849,0,False
679,What is the Hindi of organ ___,अंग,2020-10-01 17:50:28.505849,0,False
680,What is the Hindi of experiment ___,प्रयोग,2020-10-01 17:50:28.505849,0,False
681,What is the Hindi of pay ___,भुगतान,2020-10-01 17:50:28.505849,0,False
682,What is the Hindi of age ___,उम्र,2020-10-01 17:50:28.505849,0,False
683,What is the Hindi of section ___,अनुभाग,2020-10-01 17:50:28.505849,0,False
684,What is the Hindi of dress ___,पोशाक,2020-10-01 17:50:28.505849,0,False
685,What is the Hindi of cloud ___,बादल,2020-10-01 17:50:28.505849,0,False
686,What is the Hindi of surprise ___,आश्चर्य,2020-10-01 17:50:28.505849,0,False
687,What is the Hindi of quiet ___,शांत,2020-10-01 17:50:28.505849,0,False
688,What is the Hindi of stone ___,पत्थर,2020-10-01 17:50:28.505849,0,False
689,What is the Hindi of cool ___,शीतल,2020-10-01 17:50:28.505849,0,False
690,What is the Hindi of third ___,तीसरे,2020-10-01 17:50:28.505849,0,False
691,What is the Hindi of felt ___,लगा,2020-10-01 17:50:28.505849,0,False
692,What is the Hindi of sense ___,भावना,2020-10-01 17:50:28.505849,0,False
693,What is the Hindi of floor ___,मंजिल,2020-10-01 17:50:28.505849,0,False
694,What is the Hindi of describe ___,वर्णन,2020-10-01 17:50:28.505849,0,False
695,What is the Hindi of iron ___,लोहा,2020-10-01 17:50:28.505849,0,False
696,What is the Hindi of single ___,एकल,2020-10-01 17:50:28.505849,0,False
697,What is the Hindi of stick ___,छड़ी,2020-10-01 17:50:28.505849,0,False
698,What is the Hindi of flat ___,फ्लैट,2020-10-01 17:50:28.505849,0,False
699,What is the Hindi of twenty ___,बीस,2020-10-01 17:50:28.505849,0,False
700,What is the Hindi of skin ___,त्वचा,2020-10-01 17:50:28.505849,0,False
701,What is the Hindi of smile ___,मुस्कान,2020-10-01 17:50:28.505849,0,False
702,What is the Hindi of crease ___,क्रीज,2020-10-01 17:50:28.505849,0,False
703,What is the Hindi of hole ___,छेद,2020-10-01 17:50:28.505849,0,False
704,What is the Hindi of jump ___,कूद,2020-10-01 17:50:28.505849,0,False
705,What is the Hindi of baby ___,बच्चे,2020-10-01 17:50:28.505849,0,False
706,What is the Hindi of eight ___,आठ,2020-10-01 17:50:28.505849,0,False
707,What is the Hindi of village ___,गांव,2020-10-01 17:50:28.505849,0,False
708,What is the Hindi of meet ___,मिलो,2020-10-01 17:50:28.505849,0,False
709,What is the Hindi of root ___,जड़,2020-10-01 17:50:28.505849,0,False
710,What is the Hindi of buy ___,खरीद,2020-10-01 17:50:28.505849,0,False
711,What is the Hindi of raise ___,उठाना,2020-10-01 17:50:28.505849,0,False
712,What is the Hindi of solve ___,हल,2020-10-01 17:50:28.505849,0,False
713,What is the Hindi of metal ___,धातु,2020-10-01 17:50:28.505849,0,False
714,What is the Hindi of sent ___,भेजा,2020-10-01 17:50:28.505849,0,False
715,What is the Hindi of blood ___,खून,2020-10-01 17:50:28.505849,0,False
716,What is the Hindi of capital ___,राजधानी,2020-10-01 17:50:28.505849,0,False
717,What is the Hindi of engine ___,इंजन,2020-10-01 17:50:28.505849,0,False
718,What is the Hindi of prove ___,साबित,2020-10-01 17:50:28.505849,0,False
719,What is the Hindi of arm ___,बांह,2020-10-01 17:50:28.505849,0,False
720,What is the Hindi of I ___,मैं,2020-10-01 17:50:28.505849,0,False
721,What is the Hindi of bottom ___,तल,2020-10-01 17:50:28.505849,0,False
722,What is the Hindi of shall ___,करेगा,2020-10-01 17:50:28.505849,0,False
723,What is the Hindi of lot ___,बहुत,2020-10-01 17:50:28.505849,0,False
724,What is the Hindi of held ___,आयोजित,2020-10-01 17:50:28.505849,0,False
725,What is the Hindi of cook ___,कुक,2020-10-01 17:50:28.505849,0,False
726,What is the Hindi of either ___,भी,2020-10-01 17:50:28.505849,0,False
727,What is the Hindi of silent ___,चुप,2020-10-01 17:50:28.505849,0,False
728,What is the Hindi of view ___,देखें,2020-10-01 17:50:28.505849,0,False
729,What is the Hindi of result ___,परिणाम,2020-10-01 17:50:28.505849,0,False
730,What is the Hindi of burn ___,जला,2020-10-01 17:50:28.505849,0,False
731,What is the Hindi of hill ___,पहाड़ी,2020-10-01 17:50:28.505849,0,False
732,What is the Hindi of safe ___,सुरक्षित,2020-10-01 17:50:28.505849,0,False
733,What is the Hindi of cat ___,बिल्ली,2020-10-01 17:50:28.505849,0,False
734,What is the Hindi of century ___,सदी,2020-10-01 17:50:28.505849,0,False
735,What is the Hindi of consider ___,विचार करना,2020-10-01 17:50:28.505849,0,False
736,What is the Hindi of type ___,प्रकार,2020-10-01 17:50:28.505849,0,False
737,What is the Hindi of law ___,कानून,2020-10-01 17:50:28.505849,0,False
738,What is the Hindi of bit ___,बिट,2020-10-01 17:50:28.505849,0,False
739,What is the Hindi of coast ___,तट,2020-10-01 17:50:28.505849,0,False
740,What is the Hindi of copy ___,नकल,2020-10-01 17:50:28.505849,0,False
741,What is the Hindi of phrase ___,वाक्यांश,2020-10-01 17:50:28.505849,0,False
742,What is the Hindi of tall ___,लंबा,2020-10-01 17:50:28.505849,0,False
743,What is the Hindi of key ___,कुंजी,2020-10-01 17:50:28.505849,0,False
744,What is the Hindi of sand ___,रेत,2020-10-01 17:50:28.505849,0,False
745,What is the Hindi of soil ___,मिट्टी,2020-10-01 17:50:28.505849,0,False
746,What is the Hindi of roll ___,रोल,2020-10-01 17:50:28.505849,0,False
747,What is the Hindi of paragraph ___,पैरा,2020-10-01 17:50:28.505849,0,False
748,What is the Hindi of push ___,धक्का,2020-10-01 17:50:28.505849,0,False
749,What is the Hindi of design ___,डिजाइन,2020-10-01 17:50:28.505849,0,False
750,What is the Hindi of whether ___,चाहे,2020-10-01 17:50:28.505849,0,False
751,What is the Hindi of similar ___,इसी तरह,2020-10-01 17:50:28.505849,0,False
752,What is the Hindi of silver ___,चांदी,2020-10-01 17:50:28.505849,0,False
753,What is the Hindi of thank ___,धन्यवाद,2020-10-01 17:50:28.505849,0,False
754,What is the Hindi of period ___,अवधि,2020-10-01 17:50:28.505849,0,False
755,What is the Hindi of danger ___,खतरे,2020-10-01 17:50:28.505849,0,False
756,What is the Hindi of fruit ___,फल,2020-10-01 17:50:28.505849,0,False
757,What is the Hindi of rich ___,अमीर,2020-10-01 17:50:28.505849,0,False
758,What is the Hindi of thick ___,मोटी,2020-10-01 17:50:28.505849,0,False
759,What is the Hindi of soldier ___,सैनिक,2020-10-01 17:50:28.505849,0,False
760,What is the Hindi of process ___,प्रक्रिया,2020-10-01 17:50:28.505849,0,False
761,What is the Hindi of operate ___,संचालित,2020-10-01 17:50:28.505849,0,False
762,What is the Hindi of practice ___,अभ्यास,2020-10-01 17:50:28.505849,0,False
763,What is the Hindi of separate ___,अलग,2020-10-01 17:50:28.505849,0,False
764,What is the Hindi of difficult ___,मुश्किल,2020-10-01 17:50:28.505849,0,False
765,What is the Hindi of doctor ___,चिकित्सक,2020-10-01 17:50:28.505849,0,False
766,What is the Hindi of protect ___,रक्षा,2020-10-01 17:50:28.505849,0,False
767,What is the Hindi of duck ___,बतख,2020-10-01 17:50:28.505849,0,False
768,What is the Hindi of noon ___,दोपहर,2020-10-01 17:50:28.505849,0,False
769,What is the Hindi of crop ___,फसल,2020-10-01 17:50:28.505849,0,False
770,What is the Hindi of modern ___,आधुनिक,2020-10-01 17:50:28.505849,0,False
771,What is the Hindi of element ___,तत्व,2020-10-01 17:50:28.505849,0,False
772,What is the Hindi of hit ___,मारना,2020-10-01 17:50:28.505849,0,False
773,What is the Hindi of student ___,छात्र,2020-10-01 17:50:28.505849,0,False
774,What is the Hindi of corner ___,कोने,2020-10-01 17:50:28.505849,0,False
775,What is the Hindi of party ___,पार्टी,2020-10-01 17:50:28.505849,0,False
776,What is the Hindi of supply ___,आपूर्ति,2020-10-01 17:50:28.505849,0,False
777,What is the Hindi of whose ___,जिसका,2020-10-01 17:50:28.505849,0,False
778,What is the Hindi of locate ___,स्थिति जानें,2020-10-01 17:50:28.505849,0,False
779,What is the Hindi of ring ___,अंगूठी,2020-10-01 17:50:28.505849,0,False
780,What is the Hindi of insect ___,कीट,2020-10-01 17:50:28.505849,0,False
781,What is the Hindi of poem ___,कविता,2020-10-01 17:50:28.505849,0,False
782,What is the Hindi of caught ___,पकड़ा,2020-10-01 17:50:28.505849,0,False
783,What is the Hindi of character ___,चरित्र,2020-10-01 17:50:28.505849,0,False
784,What is the Hindi of bell ___,बेल,2020-10-01 17:50:28.505849,0,False
785,What is the Hindi of indicate ___,संकेत मिलता है,2020-10-01 17:50:28.505849,0,False
786,What is the Hindi of atom ___,एटम,2020-10-01 17:50:28.505849,0,False
787,What is the Hindi of human ___,मानव,2020-10-01 17:50:28.505849,0,False
788,What is the Hindi of history ___,इतिहास,2020-10-01 17:50:28.505849,0,False
789,What is the Hindi of effect ___,प्रभाव,2020-10-01 17:50:28.505849,0,False
790,What is the Hindi of electric ___,बिजली,2020-10-01 17:50:28.505849,0,False
791,What is the Hindi of expect ___,उम्मीद,2020-10-01 17:50:28.505849,0,False
792,What is the Hindi of bone ___,हड्डी,2020-10-01 17:50:28.505849,0,False
793,What is the Hindi of rail ___,रेल,2020-10-01 17:50:28.505849,0,False
794,What is the Hindi of imagine ___,कल्पना,2020-10-01 17:50:28.505849,0,False
795,What is the Hindi of provide ___,प्रदान,2020-10-01 17:50:28.505849,0,False
796,What is the Hindi of thus ___,इस प्रकार,2020-10-01 17:50:28.505849,0,False
797,What is the Hindi of chair ___,कुर्सी,2020-10-01 17:50:28.505849,0,False
798,What is the Hindi of woman ___,महिला,2020-10-01 17:50:28.505849,0,False
799,What is the Hindi of slave ___,गुलाम,2020-10-01 17:50:28.505849,0,False
800,What is the Hindi of captain ___,कप्तान,2020-10-01 17:50:28.505849,0,False
801,What is the Hindi of guess ___,अनुमान,2020-10-01 17:50:28.505849,0,False
802,What is the Hindi of necessary ___,आवश्यक,2020-10-01 17:50:28.505849,0,False
803,What is the Hindi of sharp ___,तेज़,2020-10-01 17:50:28.505849,0,False
804,What is the Hindi of wing ___,पंख,2020-10-01 17:50:28.505849,0,False
805,What is the Hindi of create ___,बना,2020-10-01 17:50:28.505849,0,False
806,What is the Hindi of neighbor ___,पड़ोसी,2020-10-01 17:50:28.505849,0,False
807,What is the Hindi of wash ___,धोने,2020-10-01 17:50:28.505849,0,False
808,What is the Hindi of bat ___,बल्ला,2020-10-01 17:50:28.505849,0,False
809,What is the Hindi of rather ___,बल्कि,2020-10-01 17:50:28.505849,0,False
810,What is the Hindi of crowd ___,भीड़,2020-10-01 17:50:28.505849,0,False
811,What is the Hindi of compare ___,तुलना,2020-10-01 17:50:28.505849,0,False
812,What is the Hindi of radio ___,रेडियो,2020-10-01 17:50:28.505849,0,False
813,What is the Hindi of string ___,स्ट्रिंग,2020-10-01 17:50:28.505849,0,False
814,What is the Hindi of suit ___,सूट,2020-10-01 17:50:28.505849,0,False
815,What is the Hindi of branch ___,शाखा,2020-10-01 17:50:28.505849,0,False
816,What is the Hindi of spot ___,हाजिर,2020-10-01 17:50:28.505849,0,False
817,What is the Hindi of rub ___,रगड़,2020-10-01 17:50:28.505849,0,False
818,What is the Hindi of tube ___,ट्यूब,2020-10-01 17:50:28.505849,0,False
819,What is the Hindi of famous ___,प्रसिद्ध,2020-10-01 17:50:28.505849,0,False
820,What is the Hindi of dollar ___,डॉलर,2020-10-01 17:50:28.505849,0,False
821,What is the Hindi of stream ___,धारा,2020-10-01 17:50:28.505849,0,False
822,What is the Hindi of fear ___,डर,2020-10-01 17:50:28.505849,0,False
823,What is the Hindi of sight ___,दृष्टि,2020-10-01 17:50:28.505849,0,False
824,What is the Hindi of thin ___,पतली,2020-10-01 17:50:28.505849,0,False
825,What is the Hindi of triangle ___,त्रिकोण,2020-10-01 17:50:28.505849,0,False
826,What is the Hindi of planet ___,ग्रह,2020-10-01 17:50:28.505849,0,False
827,What is the Hindi of hurry ___,जल्दी करो,2020-10-01 17:50:28.505849,0,False
828,What is the Hindi of chief ___,प्रमुख,2020-10-01 17:50:28.505849,0,False
829,What is the Hindi of colony ___,कॉलोनी,2020-10-01 17:50:28.505849,0,False
830,What is the Hindi of clock ___,घड़ी,2020-10-01 17:50:28.505849,0,False
831,What is the Hindi of mine ___,मेरा,2020-10-01 17:50:28.505849,0,False
832,What is the Hindi of tie ___,टाई,2020-10-01 17:50:28.505849,0,False
833,What is the Hindi of enter ___,दर्ज,2020-10-01 17:50:28.505849,0,False
834,What is the Hindi of major ___,प्रमुख,2020-10-01 17:50:28.505849,0,False
835,What is the Hindi of fresh ___,ताजा,2020-10-01 17:50:28.505849,0,False
836,What is the Hindi of search ___,खोज,2020-10-01 17:50:28.505849,0,False
837,What is the Hindi of send ___,भेजें,2020-10-01 17:50:28.505849,0,False
838,What is the Hindi of yellow ___,पीले,2020-10-01 17:50:28.505849,0,False
839,What is the Hindi of gun ___,बंदूक,2020-10-01 17:50:28.505849,0,False
840,What is the Hindi of allow ___,की अनुमति,2020-10-01 17:50:28.505849,0,False
841,What is the Hindi of print ___,प्रिंट,2020-10-01 17:50:28.505849,0,False
842,What is the Hindi of energy ___,ऊर्जा,2020-10-01 17:50:28.505849,0,False
843,What is the Hindi of one ___,एक,2020-10-01 17:50:28.505849,0,False
844,What is the Hindi of meat ___,मांस,2020-10-01 17:50:28.505849,0,False
845,What is the Hindi of depend ___,निर्भर,2020-10-01 17:50:28.505849,0,False
846,What is the Hindi of lift ___,लिफ्ट,2020-10-01 17:50:28.505849,0,False
847,What is the Hindi of desert ___,रेगिस्तान,2020-10-01 17:50:28.505849,0,False
848,What is the Hindi of rose ___,गुलाब,2020-10-01 17:50:28.505849,0,False
849,What is the Hindi of arrive ___,पहुंचना,2020-10-01 17:50:28.505849,0,False
850,What is the Hindi of master ___,मास्टर,2020-10-01 17:50:28.505849,0,False
851,What is the Hindi of track ___,ट्रैक,2020-10-01 17:50:28.505849,0,False
852,What is the Hindi of parent ___,माता पिता,2020-10-01 17:50:28.505849,0,False
853,What is the Hindi of shore ___,किनारे,2020-10-01 17:50:28.505849,0,False
854,What is the Hindi of division ___,विभाजन,2020-10-01 17:50:28.505849,0,False
855,What is the Hindi of sheet ___,चादर,2020-10-01 17:50:28.505849,0,False
856,What is the Hindi of substance ___,पदार्थ,2020-10-01 17:50:28.505849,0,False
857,What is the Hindi of favor ___,एहसान,2020-10-01 17:50:28.505849,0,False
858,What is the Hindi of connect ___,कनेक्ट,2020-10-01 17:50:28.505849,0,False
859,What is the Hindi of post ___,पोस्ट,2020-10-01 17:50:28.505849,0,False
860,What is the Hindi of spend ___,खर्च,2020-10-01 17:50:28.505849,0,False
861,What is the Hindi of chord ___,राग,2020-10-01 17:50:28.505849,0,False
862,What is the Hindi of fat ___,वसा,2020-10-01 17:50:28.505849,0,False
863,What is the Hindi of glad ___,प्रसन्न,2020-10-01 17:50:28.505849,0,False
864,What is the Hindi of original ___,मूल,2020-10-01 17:50:28.505849,0,False
865,What is the Hindi of share ___,शेयर,2020-10-01 17:50:28.505849,0,False
866,What is the Hindi of station ___,स्टेशन,2020-10-01 17:50:28.505849,0,False
867,What is the Hindi of dad ___,पिता,2020-10-01 17:50:28.505849,0,False
868,What is the Hindi of bread ___,रोटी,2020-10-01 17:50:28.505849,0,False
869,What is the Hindi of charge ___,चार्ज,2020-10-01 17:50:28.505849,0,False
870,What is the Hindi of proper ___,उचित,2020-10-01 17:50:28.505849,0,False
871,What is the Hindi of bar ___,बार,2020-10-01 17:50:28.505849,0,False
872,What is the Hindi of offer ___,प्रस्ताव,2020-10-01 17:50:28.505849,0,False
873,What is the Hindi of segment ___,खंड,2020-10-01 17:50:28.505849,0,False
874,What is the Hindi of current ___,वर्तमान,2020-10-01 17:50:28.505849,0,False
875,What is the Hindi of spoke ___,बात,2020-10-01 17:50:28.505849,0,False
876,What is the Hindi of gentle ___,कोमल,2020-10-01 17:50:28.505849,0,False
877,What is the Hindi of corn ___,मकई,2020-10-01 17:50:28.505849,0,False
878,What is the Hindi of degree ___,डिग्री,2020-10-01 17:50:28.505849,0,False
879,What is the Hindi of chick ___,लड़की,2020-10-01 17:50:28.505849,0,False
880,What is the Hindi of dear ___,प्रिय,2020-10-01 17:50:28.505849,0,False
881,What is the Hindi of enemy ___,दुश्मन,2020-10-01 17:50:28.505849,0,False
882,What is the Hindi of reply ___,उत्तर,2020-10-01 17:50:28.505849,0,False
883,What is the Hindi of drink ___,पेय,2020-10-01 17:50:28.505849,0,False
884,What is the Hindi of occur ___,घटित,2020-10-01 17:50:28.505849,0,False
885,What is the Hindi of support ___,समर्थन,2020-10-01 17:50:28.505849,0,False
886,What is the Hindi of speech ___,भाषण,2020-10-01 17:50:28.505849,0,False
887,What is the Hindi of nature ___,प्रकृति,2020-10-01 17:50:28.505849,0,False
888,What is the Hindi of steam ___,भाप,2020-10-01 17:50:28.505849,0,False
889,What is the Hindi of arrange ___,व्यवस्था,2020-10-01 17:50:28.505849,0,False
890,What is the Hindi of motion ___,प्रस्ताव,2020-10-01 17:50:28.505849,0,False
891,What is the Hindi of path ___,पथ,2020-10-01 17:50:28.505849,0,False
892,What is the Hindi of liquid ___,तरल,2020-10-01 17:50:28.505849,0,False
893,What is the Hindi of log ___,लॉग इन करें,2020-10-01 17:50:28.505849,0,False
894,What is the Hindi of meant ___,मतलब,2020-10-01 17:50:28.505849,0,False
895,What is the Hindi of quotient ___,भागफल,2020-10-01 17:50:28.505849,0,False
896,What is the Hindi of teeth ___,दांत,2020-10-01 17:50:28.505849,0,False
897,What is the Hindi of shell ___,खोल,2020-10-01 17:50:28.505849,0,False
898,What is the Hindi of neck ___,गर्दन,2020-10-01 17:50:28.505849,0,False
899,What is the Hindi of oxygen ___,ऑक्सीजन,2020-10-01 17:50:28.505849,0,False
900,What is the Hindi of sugar ___,चीनी,2020-10-01 17:50:28.505849,0,False
901,What is the Hindi of death ___,मौत,2020-10-01 17:50:28.505849,0,False
902,What is the Hindi of skill ___,कौशल,2020-10-01 17:50:28.505849,0,False
903,What is the Hindi of dream ___,सपना,2020-10-01 17:50:28.505849,0,False
904,What is the Hindi of evening ___,शाम,2020-10-01 17:50:28.505849,0,False
905,What is the Hindi of condition ___,शर्त,2020-10-01 17:50:28.505849,0,False
906,What is the Hindi of populate ___,आबाद,2020-10-01 17:50:28.505849,0,False
907,What is the Hindi of women ___,महिलाओं,2020-10-01 17:50:28.505849,0,False
908,What is the Hindi of agree ___,सहमत,2020-10-01 17:50:28.505849,0,False
909,What is the Hindi of season ___,मौसम,2020-10-01 17:50:28.505849,0,False
910,What is the Hindi of match ___,मैच,2020-10-01 17:50:28.505849,0,False
911,What is the Hindi of suffix ___,प्रत्यय,2020-10-01 17:50:28.505849,0,False
912,What is the Hindi of especially ___,विशेष रूप से,2020-10-01 17:50:28.505849,0,False
913,What is the Hindi of fig ___,अंजीर,2020-10-01 17:50:28.505849,0,False
914,What is the Hindi of afraid ___,डर,2020-10-01 17:50:28.505849,0,False
915,What is the Hindi of huge ___,भारी,2020-10-01 17:50:28.505849,0,False
916,What is the Hindi of sister ___,बहन,2020-10-01 17:50:28.505849,0,False
917,What is the Hindi of steel ___,स्टील,2020-10-01 17:50:28.505849,0,False
918,What is the Hindi of forward ___,आगे,2020-10-01 17:50:28.505849,0,False
919,What is the Hindi of won’t ___,नहीं होगा,2020-10-01 17:50:28.505849,0,False
920,What is the Hindi of guide ___,गाइड,2020-10-01 17:50:28.505849,0,False
921,What is the Hindi of instant ___,पल,2020-10-01 17:50:28.505849,0,False
922,What is the Hindi of experience ___,अनुभव,2020-10-01 17:50:28.505849,0,False
923,What is the Hindi of score ___,स्कोर,2020-10-01 17:50:28.505849,0,False
924,What is the Hindi of apple ___,सेब,2020-10-01 17:50:28.505849,0,False
925,What is the Hindi of bought ___,खरीदा,2020-10-01 17:50:28.505849,0,False
926,What is the Hindi of led ___,नेतृत्व,2020-10-01 17:50:28.505849,0,False
927,What is the Hindi of pitch ___,पिच,2020-10-01 17:50:28.505849,0,False
928,What is the Hindi of coat ___,कोट,2020-10-01 17:50:28.505849,0,False
929,What is the Hindi of mass ___,सामूहिक,2020-10-01 17:50:28.505849,0,False
930,What is the Hindi of card ___,कार्ड,2020-10-01 17:50:28.505849,0,False
931,What is the Hindi of band ___,बैंड,2020-10-01 17:50:28.505849,0,False
932,What is the Hindi of rope ___,रस्सी,2020-10-01 17:50:28.505849,0,False
933,What is the Hindi of win ___,जीत,2020-10-01 17:50:28.505849,0,False
934,What is the Hindi of magnet ___,चुंबक,2020-10-01 17:50:28.505849,0,False
935,What is the Hindi of solution ___,समाधान,2020-10-01 17:50:28.505849,0,False
936,What is the Hindi of pretty ___,सुंदर,2020-10-01 17:50:28.505849,0,False
937,What is the Hindi of cotton ___,कपास,2020-10-01 17:50:28.505849,0,False
938,What is the Hindi of determine ___,निर्धारित,2020-10-01 17:50:28.505849,0,False
939,What is the Hindi of quart ___,चौथाई गेलन,2020-10-01 17:50:28.505849,0,False
940,What is the Hindi of nine ___,नौ,2020-10-01 17:50:28.505849,0,False
941,What is the Hindi of basic ___,बुनियादी,2020-10-01 17:50:28.505849,0,False
942,What is the Hindi of smell ___,गंध,2020-10-01 17:50:28.505849,0,False
943,What is the Hindi of valley ___,घाटी,2020-10-01 17:50:28.505849,0,False
944,What is the Hindi of nor ___,और न ही,2020-10-01 17:50:28.505849,0,False
945,What is the Hindi of double ___,डबल,2020-10-01 17:50:28.505849,0,False
946,What is the Hindi of seat ___,सीट,2020-10-01 17:50:28.505849,0,False
947,What is the Hindi of continue ___,जारी रखने के,2020-10-01 17:50:28.505849,0,False
948,What is the Hindi of block ___,खंड,2020-10-01 17:50:28.505849,0,False
949,What is the Hindi of chart ___,चार्ट,2020-10-01 17:50:28.505849,0,False
950,What is the Hindi of hat ___,टोपी,2020-10-01 17:50:28.505849,0,False
951,What is the Hindi of sell ___,बेचने,2020-10-01 17:50:28.505849,0,False
952,What is the Hindi of success ___,सफलता,2020-10-01 17:50:28.505849,0,False
953,What is the Hindi of company ___,कंपनी,2020-10-01 17:50:28.505849,0,False
954,What is the Hindi of subtract ___,घटाना,2020-10-01 17:50:28.505849,0,False
955,What is the Hindi of event ___,घटना,2020-10-01 17:50:28.505849,0,False
956,What is the Hindi of particular ___,विशेष,2020-10-01 17:50:28.505849,0,False
957,What is the Hindi of deal ___,सौदा,2020-10-01 17:50:28.505849,0,False
958,What is the Hindi of swim ___,तैरना,2020-10-01 17:50:28.505849,0,False
959,What is the Hindi of term ___,अवधि,2020-10-01 17:50:28.505849,0,False
960,What is the Hindi of opposite ___,विपरीत,2020-10-01 17:50:28.505849,0,False
961,What is the Hindi of wife ___,पत्नी,2020-10-01 17:50:28.505849,0,False
962,What is the Hindi of shoe ___,जूता,2020-10-01 17:50:28.505849,0,False
963,What is the Hindi of shoulder ___,कंधे,2020-10-01 17:50:28.505849,0,False
964,What is the Hindi of spread ___,प्रसार,2020-10-01 17:50:28.505849,0,False
965,What is the Hindi of range ___,सीमा,2020-10-01 17:50:28.505849,0,False
966,What is the Hindi of market ___,बाजार,2020-10-01 17:50:28.505849,0,False
967,What is the Hindi of please ___,कृपया,2020-10-01 17:50:28.505849,0,False
968,What is the Hindi of total ___,संपूर्ण,2020-10-01 17:50:28.505849,0,False
969,What is the Hindi of tool ___,उपकरण,2020-10-01 17:50:28.505849,0,False
970,What is the Hindi of camp ___,शिविर,2020-10-01 17:50:28.505849,0,False
971,What is the Hindi of select ___,चयन,2020-10-01 17:50:28.505849,0,False
972,What is the Hindi of truck ___,ट्रक,2020-10-01 17:50:28.505849,0,False
973,What is the Hindi of noise ___,शोर,2020-10-01 17:50:28.505849,0,False
974,What is the Hindi of level ___,स्तर,2020-10-01 17:50:28.505849,0,False
975,What is the Hindi of chance ___,संयोग,2020-10-01 17:50:28.505849,0,False
976,What is the Hindi of gather ___,इकट्ठा,2020-10-01 17:50:28.505849,0,False
977,What is the Hindi of shop ___,दुकान,2020-10-01 17:50:28.505849,0,False
978,What is the Hindi of stretch ___,खिंचाव,2020-10-01 17:50:28.505849,0,False
979,What is the Hindi of throw ___,फेंक,2020-10-01 17:50:28.505849,0,False
980,What is the Hindi of shine ___,चमक,2020-10-01 17:50:28.505849,0,False
981,What is the Hindi of property ___,संपत्ति,2020-10-01 17:50:28.505849,0,False
982,What is the Hindi of column ___,स्तंभ,2020-10-27 14:27:05.005563,1,True
983,What is the Hindi of molecule ___,अणु,2020-10-27 14:27:05.005776,1,True
984,What is the Hindi of wrong ___,गलत,2020-10-27 14:27:05.005970,1,True
985,What is the Hindi of feed ___,फ़ीड,2020-10-27 14:27:05.006191,1,True
986,What is the Hindi of gray ___,ग्रे,2020-10-01 17:50:28.505849,0,False
987,What is the Hindi of repeat ___,दोहराना,2020-10-27 14:27:05.006413,1,True
988,What is the Hindi of require ___,आवश्यकता,2020-10-27 14:27:05.006611,1,True
989,What is the Hindi of broad ___,विस्तृत,2020-10-27 14:27:05.006820,1,True
990,What is the Hindi of prepare ___,तैयार,2020-10-27 14:27:05.007030,1,True
991,What is the Hindi of salt ___,नमक,2020-10-27 14:27:05.007239,1,True
992,What is the Hindi of nose ___,नाक,2020-10-27 14:27:05.007458,1,True
993,What is the Hindi of plural ___,बहुवचन,2020-10-27 14:27:05.007662,1,True
994,What is the Hindi of anger ___,क्रोध,2020-10-27 14:27:05.007790,1,True
995,What is the Hindi of claim ___,दावा,2020-10-27 14:27:05.007927,1,True
996,What is the Hindi of born ___,Born,2020-10-27 14:27:05.008050,1,True
997,What is the Hindi of invent ___,आविष्कार,2020-10-27 14:27:05.008172,1,True
998,What is the Hindi of continent ___,महाद्वीप,2020-10-27 14:27:05.008442,1,True
